       1253.78151755,       -258.95312278,         -0.17313574
       1253.81077922,       -299.20220935,         -0.18894939
       1253.80932462,       -348.88404744,         -0.24483086
       1253.80046045,       -369.89931826,         -0.24711726
       1253.82071802,       -287.43514731,         -0.19478832
       1253.80044089,       -231.02082447,         -0.19027907
       1253.77685068,       -245.49016513,         -0.18111924
       1253.72884335,       -191.95956682,         -0.11433136
       1253.66690895,       -170.00324355,         -0.04526095
       1253.67021018,       -196.53688549,         -0.04066460
       1253.58553381,       -223.78500851,         -0.05842758
       1253.56202643,       -284.67756773,         -0.12021205
       1253.48915302,       -288.27450533,         -0.09637448
       1253.54847367,       -249.04720189,         -0.04029273
       1253.55104600,       -225.37991365,         -0.02199809
       1253.61349239,       -349.67548500,         -0.05033143
       1253.57138360,       -260.00357946,         -0.05191580
       1253.54451949,       -255.06922532,         -0.06377748
       1253.56169873,       -206.06074703,         -0.04452185
       1253.64845155,       -201.35583242,         -0.08958232
       1253.58122448,       -188.09204871,         -0.03014591
       1253.53220282,       -282.30966589,         -0.01836853
       1253.48901681,       -200.96235718,          0.09195613
       1253.49650106,       -277.86193963,          0.08843806
       1253.51160332,       -233.78949276,          0.14702966
       1253.50589099,       -165.58781707,          0.14641632
       1253.44465851,       -176.76566784,          0.12798461
       1253.49088771,       -147.89655645,          0.06091202
       1253.57227517,       -126.90142209,          0.12795410
       1253.59492668,        -71.46162698,          0.08768752
       1253.53382147,        -67.37511681,          0.09763341
       1253.61646856,        -70.76799788,          0.11796924
       1253.59966692,       -151.58356968,          0.14541607
       1253.62397613,       -144.38282858,          0.16189175
       1253.62303880,       -173.36855347,          0.12225701
       1253.62760874,       -137.72546735,          0.14358984
       1253.71508691,       -151.09984449,          0.12107868
       1253.69985064,       -198.40648867,          0.14418190
       1253.70036892,       -167.62748891,          0.10611695
       1253.85260636,       -161.98422122,          0.12216960
       1253.89313658,       -132.44551400,          0.19791618
       1253.97078864,        -75.26452909,          0.18663589
       1253.99536495,        -81.18354805,          0.17423848
       1253.94590001,        -57.87826020,          0.09385999
       1253.89696799,        -49.45139902,          0.11565666
       1253.86684459,        -75.02255622,          0.14601864
       1253.87247382,        -98.37744961,          0.20808454
       1253.89739325,       -156.00706228,          0.24489619
       1253.88323090,       -150.45677577,          0.26391779
       1253.91862597,       -104.88766565,          0.27688207
       1253.95874258,        -23.14978426,          0.25796975
       1253.95232417,        -34.82243994,          0.10447173
       1253.88146549,         60.67159620,          0.10415107
       1253.83707188,         12.22065546,          0.07602911
       1253.78044698,         40.23934482,          0.07431972
       1253.86907527,         25.82652754,          0.07078088
       1253.85855651,         53.36429601,          0.10877359
       1253.76201069,         87.12913823,          0.08165466
       1253.76869889,         74.70202234,          0.08177547
       1253.80312860,         85.23925883,          0.08385333
       1253.71176189,        159.33898030,          0.07547871
       1253.78918941,        293.70693844,          0.02340716
       1253.72610752,        284.09193523,         -0.04405202
       1253.73866694,        310.62065221,         -0.07385298
       1253.75183485,        299.12304980,         -0.08840965
       1253.62903016,        348.19723866,         -0.10191205
       1253.69200059,        292.15738915,         -0.11738462
       1253.66506655,        292.65221916,         -0.09660605
       1253.69047898,        246.10392667,         -0.14238499
       1253.69330882,        214.78891382,         -0.13335601
       1253.69597407,        154.38967769,         -0.12617001
       1253.70636512,        151.90396155,         -0.12658939
       1253.70850519,        110.62707561,         -0.14445497
       1253.75698421,        133.36195318,         -0.21392964
       1253.76947232,        111.20553681,         -0.18621031
       1253.75352764,        129.10953536,         -0.25843886
       1253.72908453,        152.89688391,         -0.26090421
       1253.68918085,        185.97114567,         -0.23604929
       1253.70763160,        173.61539851,         -0.26447532
       1253.72984652,        172.00350360,         -0.28941358
       1253.76028054,        125.65921756,         -0.21261066
       1253.81677931,         59.23914077,         -0.24418493
       1253.82632721,         37.69318061,         -0.16276016
       1253.82855065,         21.08283358,         -0.09648956
       1253.82309654,         11.19126963,         -0.07865872
       1253.81644712,         17.33850101,         -0.10551324
       1253.87818713,         31.17706043,         -0.11872727
       1253.86923385,         36.86556990,         -0.07499000
       1253.86477530,         46.67939927,         -0.10103424
       1253.90718173,         66.23150433,         -0.03795246
       1253.85334265,         53.33614519,         -0.04676195
       1253.88239671,          0.95946166,         -0.05881921
       1253.85605737,         -6.38028515,         -0.05469031
       1253.83409742,          3.08994703,         -0.00046925
       1253.89457053,          6.60595744,         -0.00367144
       1253.84302785,         49.88187052,          0.07905909
       1253.82897841,         95.82903547,          0.06909281
       1253.70299791,        121.32486374,          0.08843259
       1253.65117368,        132.39043645,         -0.00928500
       1253.58490960,        156.33548299,         -0.02279175
       1253.53282881,        140.67660850,         -0.12492267
       1253.57473552,        104.43064357,         -0.10578666
       1253.51461746,        108.63064793,         -0.04426792
       1253.48869022,         69.49514133,         -0.05510221
       1253.43224285,        147.94569738,         -0.03874407
       1253.44598667,        195.01683034,         -0.04192370
       1253.46394382,        159.74687775,         -0.02221048
       1253.50316068,        209.95206063,         -0.01372401
       1253.54187410,        211.85198496,          0.03417062
       1253.48599873,        267.85894882,          0.03144004
       1253.53141716,        306.70315702,          0.02390984
       1253.47582007,        189.91778443,         -0.02765076
       1253.51895641,        129.83832325,         -0.09284268
       1253.50714569,         98.96463287,         -0.10050401
       1253.46319969,        111.58929673,         -0.02595467
       1253.45679191,        130.84796163,         -0.05957728
       1253.48853719,         68.59052528,         -0.08699116
       1253.49763888,         91.84872455,         -0.03462260
       1253.47252847,         57.09558560,         -0.05232701
       1253.53627688,          8.14150224,         -0.03777467
       1253.58867906,         81.14020050,          0.07263019
       1253.66302278,         59.82211783,          0.07459979
       1253.63713880,        119.11437357,          0.02791314
       1253.59642161,         29.78756200,          0.01016289
       1253.54768914,         58.33401392,         -0.06801136
       1253.58422746,         35.96380898,         -0.06537204
       1253.59919017,          8.55636792,         -0.00307205
       1253.59147801,         -6.96249937,          0.04287858
       1253.58987974,          1.64447328,          0.04833982
       1253.58098583,         67.52366791,          0.06378717
       1253.53187922,        107.15430766,          0.07022034
       1253.55912555,        110.70345211,          0.08871186
       1253.55373600,        157.66170500,          0.01269064
       1253.57926446,         73.60769573,          0.00708991
       1253.56547665,         85.24830064,         -0.01303676
       1253.61301789,         53.94384500,         -0.01569709
       1253.65029068,         96.08611743,         -0.08246699
       1253.60041192,        130.03090334,         -0.07134089
       1253.70601342,          2.01829720,         -0.08928357
